N,P,K,Temperature,Humidity,pH,Rainfall,Crop
61.13,35.56,58.19,23.89,76.09,6.08,160.23,Millet
88.95,28.73,45.07,26.04,59.88,7.13,250.75,Rice
37.6,21.14,36.04,20.87,85.84,5.64,238.5,Wheat
106.98,66.34,29.33,28.71,50.54,6.65,121.01,Millet
114.48,81.82,54.21,34.49,61.71,5.8,275.32,Soybean
45.87,15.77,13.98,27.84,70.55,7.23,164.57,Soybean
55.51,45.91,53.79,34.35,80.34,6.02,194.51,Sugarcane
73.4,26.87,24.83,25.42,89.05,5.66,251.16,Sugarcane
96.53,59.82,25.14,31.89,52.14,6.4,282.86,Wheat
35.23,76.84,65.32,30.31,71.22,6.92,238.4,Cotton
89.55,18.09,63.41,21.73,88.93,6.85,247.08,Wheat
95.39,41.27,9.87,30.31,61.43,6.97,135.41,Barley
113.97,9.89,30.64,33.56,59.94,6.94,278.06,Groundnut
87.15,54.4,73.65,33.58,87.92,6.47,138.31,Maize
99.49,50.76,66.99,29.43,70.36,7.51,145.32,Sugarcane
29.04,17.57,59.01,24.05,61.3,7.36,158.19,Sugarcane
101.28,39.32,13.34,30.74,75.92,6.61,53.7,Cotton
83.44636228466779,42.52533453098749,71.30619130768041,28.779256345279517,66.01458905559436,6.673120885912185,215.89314379599904,Sugarcane
70.13,89.1,47.37,21.36,84.01,6.07,98.82,Groundnut
56.39,51.72,45.82,23.78,81.1,6.09,284.12,Groundnut
96.12,37.29,25.49,24.0,54.56,6.44,213.96,Sugarcane
40.95,20.43,67.01,25.05,65.99,6.96,258.17,Cotton
54.62,58.42,71.52,28.23,54.81,7.0,119.57,Rice
114.42,82.08,53.5,33.97,61.7,5.66,275.49,Soybean
35.47,9.83,20.39,33.77,69.84,6.95,186.97,Rice
100.86,16.4,60.08,30.94,89.37,5.48,135.56,Soybean
87.21657818774514,49.632907406960356,46.44366964696231,25.624295288513824,53.900084754362524,6.311260469695494,120.75152204779994,Pulses
92.48,13.7,60.59,32.92,64.66,5.87,117.95,Maize
87.19,54.4,73.91,33.19,87.65,6.26,138.16,Maize
96.74,40.73,28.74,28.49,65.83,5.83,136.4,Maize
43.67,11.75,67.66,25.68,85.43,5.89,74.16,Rice
44.85,56.22,62.73,25.32,88.33,7.84,300.47,Rice
40.56,20.12,67.17,25.03,65.72,7.66,258.34,Cotton
51.11,15.49,19.61,29.69,56.27,6.0,137.32,Maize
60.53,35.99,58.11,23.66,76.2,6.15,160.45,Millet
25.47,86.75,36.05,28.71,87.21,5.27,228.39,Sugarcane
100.9,16.35,59.6,30.43,89.01,5.88,136.1,Soybean
78.13,47.65,11.61,30.62,87.56,6.17,272.37,Sugarcane
38.46,20.82,36.03,21.01,86.08,5.51,238.1,Wheat
43.11,39.0,67.61,28.75,59.37,5.83,129.38,Rice
58.95,72.66,62.47,26.99,59.45,6.59,59.54,Millet
71.9,53.35,71.11,25.26,51.43,7.74,253.6,Wheat
89.17,29.21,44.99,26.18,60.06,7.94,251.19,Rice
89.63,17.99,63.11,21.3,88.89,6.04,247.1,Wheat
113.0,49.2,52.42,34.19,83.71,6.12,227.79,Groundnut
45.52,19.29,32.91,32.8,60.13,6.31,193.52,Wheat
108.87,80.83,38.09,33.8,88.0,7.31,73.71,Sugarcane
58.39,47.52,19.89,32.57,89.13,7.26,183.55,Maize
55.99,46.47,54.02,33.87,79.94,5.97,194.58,Sugarcane
31.02,28.53,33.39,22.03,71.66,5.91,266.33,Groundnut
83.02,30.54,21.83,31.61,55.21,7.31,269.94,Sugarcane
45.24,56.19,63.01,24.57,87.73,7.35,299.98,Rice
50.6,15.03,20.15,30.38,55.95,6.81,137.44,Maize
75.53,87.8,53.7,34.07,58.27,6.76,102.3,Cotton
64.27,68.55,32.75,28.48,71.51,7.29,53.2,Barley
91.83049983263805,14.46567870125362,60.58098276997239,32.415638881706585,65.23620618459925,6.5235058819656055,118.17838081100595,Rice
109.16,80.72,38.32,33.77,88.36,7.02,74.4,Sugarcane
82.19,89.93,30.43,27.68,55.71,5.76,155.18,Cotton
61.48,36.18,58.18,23.75,76.42,6.09,160.41,Millet
45.84,16.14,13.7,27.62,70.66,7.02,164.66,Soybean
38.03,17.32,24.87,30.27,76.49,6.57,246.89,Barley
34.52,76.79,65.11,30.25,70.84,7.36,238.32,Cotton
103.46,42.39,35.48,22.2,66.13,6.62,163.83,Sugarcane
112.76,48.9,52.45,34.26,83.95,5.54,228.33,Groundnut
88.45,23.29,25.01,21.07,60.18,7.59,135.89,Sugarcane
34.96,9.97,19.65,34.19,69.75,6.67,186.53,Rice
97.95,51.63,34.05,21.3,62.96,6.12,51.82,Pulses
70.29,89.14,46.74,21.16,84.33,6.99,99.3,Groundnut
107.05,65.94,29.24,28.98,50.95,7.26,120.6,Millet
29.13,35.57,19.74,21.93,85.12,7.44,124.2,Sugarcane
72.82,26.51,25.0,25.65,89.01,6.53,251.05,Sugarcane
115.61,74.39,16.31,30.5,65.17,5.83,196.51,Maize
24.002055798306486,77.22956598431729,17.025129182079134,34.357180059059765,60.988322720158656,5.887263003224602,206.56156241858665,Barley
26.18,44.01,55.53,23.3,55.12,5.65,287.36,Wheat
73.25,51.96,45.09,32.56,66.03,6.28,111.78,Millet
45.6,18.58,32.54,32.79,59.74,6.74,193.59,Wheat
99.05839832658238,51.012188526782786,66.66290044134112,29.435438761144244,69.60001266871024,6.61544120370637,145.22993666617563,Wheat
91.95,14.29,61.46,32.85,64.82,5.8,117.86,Maize
44.86,55.63,62.77,24.43,87.95,6.97,299.82,Rice
115.79,73.64,16.33,30.71,65.04,6.39,196.65,Maize
98.77,50.75,66.65,29.29,70.05,6.88,144.68,Sugarcane
76.33,88.09,54.23,34.36,58.24,6.58,102.29,Cotton
94.66,48.43,63.29,29.02,85.2,7.09,145.11,Groundnut
59.89,27.24,79.5,22.13,69.94,6.53,296.93,Wheat
109.31,88.49,47.55,25.0,54.28,5.46,137.43,Maize
55.99,51.64,46.12,23.66,80.95,5.64,284.12,Groundnut
107.24,65.89,29.19,28.56,51.37,7.24,121.17,Millet
20.77,33.78,40.26,31.68,85.65,7.09,177.31,Wheat
69.96,88.7,46.57,20.8,84.47,6.8,99.02,Groundnut
38.12,76.21,78.09,22.23,59.41,6.46,209.8,Sugarcane
31.45,29.24,32.8,21.1,71.7,5.81,265.99,Groundnut
95.31,40.76,10.36,31.28,60.55,6.68,135.39,Barley
90.75,17.07,11.88,34.49,77.36,7.38,228.77,Pulses
38.49,16.65,24.63,30.49,75.94,6.2,247.16,Barley
28.86,18.1,58.67,23.95,60.97,7.55,157.95,Sugarcane
103.37,44.81,12.77,28.16,61.43,6.81,285.64,Maize
103.25311535149825,41.9800273680483,34.102420796978315,22.570285423987947,65.77338150698814,6.796892422586458,163.99805550591773,Rice
106.47,63.34,64.45,32.95,77.33,6.9,292.7,Barley
41.89,57.03,74.58,25.65,87.82,5.69,54.76,Millet
24.86,86.62,36.2,28.85,86.78,5.96,228.47,Sugarcane
105.41,79.03,44.37,28.51,82.19,6.41,164.43,Sugarcane
95.12,41.48,9.74,31.06,60.54,6.58,134.59,Barley
83.17,30.62,21.57,31.31,54.76,7.43,270.12,Sugarcane
83.38,42.77,70.53,28.52,65.68,6.49,214.94,Millet
38.18,16.62,25.02,30.43,75.87,6.0,246.81,Barley
90.8,16.75,12.14,34.73,76.96,6.92,229.13,Pulses
64.33,68.73,33.38,29.28,71.7,7.72,53.08,Barley
42.86,39.42,68.26,28.96,59.2,5.65,129.48,Rice
37.01,27.03,67.81,23.42,57.29,7.7,289.4,Sugarcane
29.33,36.49,19.76,22.56,84.8,6.98,124.18,Sugarcane
113.94,81.84,54.16,34.0,61.63,5.79,274.99,Soybean
28.55,17.64,58.62,23.63,60.52,7.77,158.47,Sugarcane
95.35,41.29,9.9,31.16,60.69,6.99,135.31,Barley
43.69,12.29,67.67,25.32,85.3,5.93,73.57,Rice
49.25,34.73,43.67,24.25,50.85,6.47,86.86,Sugarcane
59.36,73.34,62.18,26.98,58.93,6.83,59.55,Millet
34.124360782833655,51.773859784338406,27.653412760269305,21.651696847411277,75.74168949920619,5.359642983748579,111.5668486670052,Maize
45.78,15.84,14.18,27.7,70.51,7.25,164.97,Soybean
44.3,12.32,67.55,25.62,85.49,5.9,73.75,Rice
44.46,12.3,68.13,25.39,84.55,5.86,74.11,Rice
60.13,26.72,78.51,22.11,70.25,6.71,297.05,Wheat
101.34,16.04,59.66,30.18,89.3,5.76,135.76,Soybean
87.2206622835454,53.25461158837941,73.93209119997672,33.20933019743399,87.27059055667233,6.602059673812254,137.88931529319845,Rice
72.51,27.41,24.74,26.21,88.86,5.64,250.91,Sugarcane
86.7,50.04,46.26,24.98,53.6,5.83,120.6,Soybean
87.14665602107065,50.4227939999049,46.4577653518416,25.016845496300924,53.90000509009544,6.592269894543506,121.63910192980673,Groundnut
98.65,51.46,67.34,29.32,69.78,7.09,145.33,Sugarcane
119.22,31.72,59.22,20.43,67.26,6.04,285.16,Maize
25.91,43.55,55.78,23.18,55.16,6.26,286.88,Wheat
58.16,47.71,20.26,32.07,89.11,7.77,183.64,Maize
59.88,26.93,79.04,22.37,69.87,7.18,297.11,Wheat
35.44,77.22,65.23,30.61,71.07,7.0,238.02,Cotton
42.41,17.3,75.98,21.07,84.51,5.85,159.33,Maize
44.29,12.46,68.05,25.59,85.3,5.53,74.16,Rice
20.34,71.98,29.6,27.63,53.14,6.87,246.3,Pulses
20.87,78.35,67.25,30.78,73.45,5.91,53.06,Rice
78.83,18.1,27.95,27.75,84.69,5.47,226.44,Maize
92.12,80.59,34.26,21.87,50.6,5.89,147.45,Cotton
88.17,23.23,24.82,20.91,59.81,7.79,135.89,Sugarcane
20.12,71.61,29.69,27.22,53.46,6.78,245.65,Pulses
61.45496391451065,36.082723511868366,58.19494897532654,22.993429587593848,76.08067869223403,5.106216745431787,159.80698825215023,Wheat
98.5,50.52,67.04,29.88,69.56,7.56,144.81,Sugarcane
78.12,56.41,76.69,31.44,86.76,7.18,298.33,Groundnut
107.22,65.55,29.44,28.65,50.78,7.03,120.75,Millet
35.0,10.04,20.36,34.19,69.75,7.53,187.11,Rice
113.9,9.77,30.91,34.24,60.23,7.31,277.56,Groundnut
97.33,59.64,24.61,32.46,52.09,6.58,283.48,Wheat
20.57,78.36,67.12,30.96,73.02,6.53,52.69,Rice
72.62631489534947,52.67320863460584,71.04968552316761,25.06704747851934,51.10046097673877,7.059102444045258,254.73752322291492,Maize
78.52,17.97,27.71,27.25,84.71,5.54,225.73,Maize
38.22,75.93,77.79,22.35,58.68,5.95,210.45,Sugarcane
41.76,56.71,75.17,25.94,87.99,6.14,55.41,Millet
59.45,72.89,61.6,27.47,59.18,6.79,60.07,Millet
56.31,52.04,46.27,23.83,80.52,5.76,283.76,Groundnut
77.86546778821054,53.331419071305305,78.30135685183431,23.27806419146714,53.38558205080393,6.76536404088591,118.2154949280646,Cotton
73.41,27.41,25.26,25.43,88.78,6.02,251.18,Sugarcane
43.75,12.3,67.55,25.29,84.52,5.84,74.37,Rice
33.47,23.6,14.81,20.47,50.4,6.35,75.41,Pulses
45.43,56.49,62.53,25.08,87.53,7.02,299.51,Rice
19.84,72.41,29.65,27.58,52.93,6.67,246.19,Pulses
34.85,10.3,20.25,33.78,69.61,7.16,186.99,Rice
77.03,52.73,77.96,23.66,53.36,7.28,117.86,Barley
42.92,39.05,67.66,28.7,59.16,5.39,129.08,Rice
53.35,24.06,21.63,31.11,62.18,5.52,277.91,Millet
20.91,77.72,66.6,30.78,72.73,5.96,53.46,Rice
115.68,74.49,15.92,30.78,64.6,5.61,197.14,Maize
29.01,18.4,59.46,23.44,60.82,7.1,157.54,Sugarcane
73.29227568041448,52.60563204674239,45.67618172643979,32.41930088440923,65.98984455000463,5.760953333506695,112.05927258581197,Soybean
99.92,43.64,50.28,34.68,81.5,6.37,49.62,Pulses
30.23,45.75,32.97,32.55,66.83,7.14,73.96,Soybean
47.01,52.22,13.88,25.24,66.09,6.9,184.15,Sugarcane
78.86,17.69,27.59,27.52,85.14,5.5,226.34,Maize
70.46,89.25,46.85,21.19,83.8,6.63,98.78,Groundnut
86.69968938978326,49.644268508040135,46.38807095410772,25.041578767307602,53.97256190776278,5.6060139470499655,120.5954908598517,Rice
60.77607953157906,58.88894161639383,41.105821952078216,31.07079783191926,67.9030035700214,5.608612601217826,201.98603531489928,Groundnut
78.19,48.37,12.09,29.73,87.99,6.77,271.52,Sugarcane
113.55,82.14,54.17,33.8,62.19,5.84,274.94,Soybean
90.02,18.01,62.95,21.66,89.01,6.78,246.91,Wheat
20.1,71.56,29.78,27.29,52.89,7.06,245.95,Pulses
34.1,51.93,27.46,21.78,75.69,5.73,112.09,Sugarcane
46.3,18.59,33.21,32.16,60.02,6.49,194.38,Wheat
41.48,19.77,66.68,24.49,65.58,7.31,258.25,Cotton
92.47,13.63,60.92,32.31,65.39,6.19,118.32,Maize
88.1,22.88,25.02,21.05,60.12,7.04,136.11,Sugarcane
28.62,62.94,21.02,30.12,83.87,6.96,164.54,Cotton
101.09,15.74,60.21,30.02,88.88,5.3,136.29,Soybean
24.34,13.47,38.75,29.19,59.98,5.98,237.54,Wheat
82.97,43.46,71.04,28.77,66.13,6.54,214.6,Millet
24.46,12.81,38.52,29.28,60.48,6.49,238.09,Wheat
115.58,18.24,65.82,22.24,66.43,5.88,299.24,Millet
39.22,32.09,74.44,24.79,61.84,6.08,237.83,Rice
24.41,77.08,17.03,34.41,60.59,5.63,206.02,Rice
106.54,65.89,28.77,28.98,51.25,6.63,120.9,Millet
34.62,10.27,19.91,34.39,69.66,7.04,187.41,Rice
83.68983272576752,31.17369077149654,22.24022033676694,31.75449694722615,55.22380182181548,6.58273742894111,270.19259694293385,Cotton
56.06,52.12,45.56,23.23,81.2,5.75,284.26,Groundnut
108.67,81.25,38.46,33.41,88.33,7.02,74.27,Sugarcane
59.8,27.31,79.46,22.21,70.44,6.83,296.65,Wheat
101.25,39.45,12.64,31.03,75.56,6.44,54.09,Cotton
82.3,89.61,30.36,28.48,55.98,5.33,154.93,Cotton
24.41,77.41,16.77,34.13,61.41,5.8,205.8,Rice
86.83,53.68,73.78,33.48,87.98,6.43,138.03,Maize
97.3,60.45,25.13,32.33,51.89,6.53,283.38,Wheat
26.38,75.3,53.7,20.65,88.65,5.65,92.17,Rice
75.96,87.97,53.93,34.18,57.76,6.82,102.22,Cotton
19.91,72.4,29.64,26.73,53.17,7.48,245.59,Pulses
106.48,63.22,63.85,33.0,76.54,7.03,293.45,Barley
50.81,15.28,20.37,30.23,56.48,6.74,137.17,Maize
96.13,37.23,24.76,23.87,54.8,7.09,213.88,Sugarcane
39.32,32.23,73.85,24.92,61.69,6.9,238.16,Rice
42.01,17.24,76.2,21.41,84.97,5.94,158.53,Maize
69.75,18.13,21.35,21.03,50.62,6.35,125.97,Soybean
46.29,15.53,13.57,28.21,71.14,7.35,164.68,Soybean
24.62,87.2,35.83,28.6,86.57,5.61,227.82,Sugarcane
114.19,9.62,31.38,33.92,59.79,6.5,278.07,Groundnut
99.22349942646763,50.772503648252965,66.41883846959425,30.207007654181883,70.04547380217761,7.1900405989807865,144.41751777695993,Rice
34.55,9.99,20.29,34.6,70.21,7.35,186.93,Rice
40.82,19.72,67.35,24.9,66.21,6.83,257.55,Cotton
114.09,82.16,53.55,33.85,62.04,5.48,275.46,Soybean
90.51,16.74,11.7,34.62,77.18,7.35,229.12,Pulses
106.61,38.95,31.91,20.96,80.52,5.74,119.16,Maize
30.51,29.44,32.71,21.29,71.97,6.59,265.97,Groundnut
82.62,31.13,22.1,31.36,54.9,7.43,270.26,Sugarcane
43.88,12.08,68.3,26.11,85.3,5.63,74.24,Rice
89.57,17.52,62.94,21.78,89.05,6.55,247.3,Wheat
46.03754293941759,15.98315016732091,14.069249350124009,28.370328880454693,71.07251072963733,6.509421741813811,164.6269288634265,Rice
54.87,57.65,71.86,27.67,55.1,7.04,120.29,Rice
24.09,76.69,17.42,34.72,61.42,5.65,205.83,Rice
28.65,63.23,20.75,29.5,84.09,7.39,164.56,Cotton
34.59,77.01,64.96,30.22,70.54,6.84,238.43,Cotton
21.48,78.47,67.4,30.98,73.45,6.17,52.67,Rice
24.45,12.65,39.11,28.94,59.58,6.41,238.12,Wheat
29.54,40.87,55.73,21.87,78.81,6.05,275.03,Wheat
103.24,44.57,12.85,28.75,61.35,7.0,285.79,Maize
55.14,58.04,71.8,28.23,55.45,7.12,120.17,Rice
71.8,52.62,70.92,25.66,51.02,7.42,253.75,Wheat
53.59,86.82,80.3,25.45,71.22,7.05,268.41,Maize
34.66,76.69,65.05,30.3,71.44,7.09,237.6,Cotton
60.68,35.66,57.52,23.89,75.61,5.76,159.78,Millet
69.54,17.66,21.16,21.39,51.07,6.09,125.51,Soybean
59.9,26.71,78.94,21.91,70.03,7.13,297.36,Wheat
98.24,51.69,33.82,21.05,63.02,6.09,51.53,Pulses
44.62,55.67,63.28,24.48,88.28,7.03,299.74,Rice
49.37,35.4,44.06,24.45,51.25,6.76,86.98,Sugarcane
91.83,14.12,61.09,32.11,64.58,5.76,117.84,Maize
53.52,86.63,79.91,24.78,71.44,7.36,267.69,Maize
47.33,51.59,13.91,25.62,65.97,6.78,184.02,Sugarcane
60.16,58.64,41.22,30.41,68.49,5.25,202.16,Sugarcane
34.31,52.2,27.34,21.11,76.07,5.77,111.55,Sugarcane
99.52,43.94,50.15,34.66,82.15,6.14,50.49,Pulses
72.89,26.67,24.63,25.63,88.84,5.9,251.46,Sugarcane
96.92,40.68,28.8,28.59,66.38,5.73,136.46,Maize
33.02,23.92,15.33,20.12,50.23,6.21,74.9,Pulses
26.85,60.11,67.41,30.37,59.52,6.74,154.78,Maize
35.14,9.85,19.88,34.42,70.41,7.49,187.43,Rice
34.14,52.14,27.11,21.06,76.12,6.15,112.2,Sugarcane
37.46,64.07,32.27,29.13,75.21,5.69,138.76,Maize
38.38,21.37,36.5,21.08,86.18,5.5,238.4,Wheat
60.05273779851503,58.67166628296004,40.60316307397928,29.87135745776903,68.09585328102831,5.551127805277237,201.86530777405545,Wheat
38.71115547753436,26.43497553774186,41.04290627942465,32.99787842511173,69.05644759513706,6.345232947538101,168.30270122765717,Sugarcane
46.04,16.47,13.95,27.53,71.23,7.48,164.7,Soybean
55.55,46.12,54.11,33.79,79.64,5.55,195.02,Sugarcane
30.14,46.01,32.71,32.14,66.75,7.48,73.64,Soybean
87.23,54.22,74.31,33.51,88.05,6.25,137.65,Maize
96.98,60.48,24.51,32.48,52.08,6.18,282.8,Wheat
23.87,77.2,16.71,34.43,60.99,6.17,206.11,Rice
73.79,51.24,67.01,25.97,50.77,7.71,100.84,Soybean
114.1,81.57,54.34,33.89,62.25,5.79,275.08,Soybean
94.87,47.85,63.19,28.81,84.59,6.89,144.61,Groundnut
99.98,44.01,49.64,35.22,81.64,6.46,50.14,Pulses
53.2,24.45,21.95,31.04,61.77,6.0,277.52,Millet
38.76,25.61,41.28,32.23,69.11,6.39,167.84,Soybean
79.05,17.85,27.85,27.18,85.2,5.44,226.32,Maize
82.9,42.53,71.34,28.24,66.05,6.13,214.52,Millet
73.27,52.23,45.18,32.05,66.28,5.94,112.28,Millet
98.96,51.03,66.85,29.51,70.29,6.71,145.32,Sugarcane
95.27,47.64,63.41,28.41,84.77,6.65,144.86,Groundnut
55.89,45.88,53.54,34.22,79.59,5.32,194.85,Sugarcane
115.77,18.05,65.61,22.39,66.22,6.14,298.64,Millet
54.98,58.0,72.17,28.09,54.76,7.12,120.24,Rice
72.15,53.13,71.4,25.92,50.8,7.51,253.62,Wheat
76.09,87.77,53.55,34.51,58.04,7.29,101.99,Cotton
38.38,17.38,25.37,31.01,75.65,5.94,246.58,Barley
94.79,47.09,42.53,24.79,87.41,6.92,276.39,Maize
45.78,16.2,13.56,28.3,71.0,7.17,164.62,Soybean
34.5,10.35,19.9,34.06,69.74,7.09,187.44,Rice
55.32,57.94,72.05,28.23,55.35,7.81,119.66,Rice
115.8,74.11,16.04,30.64,64.81,5.79,196.7,Maize
97.13,41.18,28.81,28.28,65.99,5.93,135.71,Maize
25.88,43.79,56.15,23.91,55.2,6.11,286.5,Wheat
89.11,29.07,44.62,26.21,60.19,7.94,250.52,Rice
91.04,16.77,12.4,34.58,77.13,6.65,228.83,Pulses
58.27,48.47,19.81,32.7,89.44,7.74,184.24,Maize
102.92443090523827,41.377023471771146,35.14029392985595,22.24428131288381,65.49776089344013,6.499190768393716,164.07388578431753,Barley
107.01,39.33,31.52,20.39,81.11,6.38,118.88,Maize
22.39,40.6,67.0,27.69,53.62,6.28,295.37,Wheat
29.64,41.23,55.53,21.71,79.5,6.72,274.64,Wheat
95.39,47.5,43.47,24.87,87.31,6.93,276.16,Maize
30.1,40.51,55.83,22.38,78.99,6.35,275.14,Wheat
42.05,57.35,74.87,25.83,87.9,5.68,54.53,Millet
97.31,60.38,24.73,32.5,52.22,6.25,283.3,Wheat
72.97,52.09,45.03,31.64,65.88,5.76,112.3,Millet
109.39,80.88,38.13,33.42,87.95,7.35,73.86,Sugarcane
37.04,63.97,31.58,29.16,74.97,5.65,139.5,Maize
47.0,52.24,13.63,25.45,66.0,7.09,183.77,Sugarcane
22.17,40.63,67.01,27.04,53.65,5.52,295.19,Wheat
77.19,52.74,78.02,22.79,53.38,7.03,118.43,Barley
53.2,24.42,22.26,31.17,61.98,5.87,278.2,Millet
20.11,71.64,29.61,27.2,53.03,7.5,245.58,Pulses
89.4,29.29,44.5,26.32,60.28,7.27,250.86,Rice
30.07,43.67,10.32,25.05,88.08,6.31,71.29,Barley
75.86,88.44,54.28,34.43,58.1,6.53,101.87,Cotton
97.25706273552639,40.479935645274736,29.180193781140712,27.956251109529116,65.5872152056357,5.58646852692269,136.10323609544648,Rice
114.2,81.87,54.12,34.15,62.24,6.15,274.96,Soybean
37.94,21.01,36.31,21.38,86.29,6.06,237.6,Wheat
33.31,24.03,14.59,20.37,49.6,6.16,74.97,Pulses
72.83,51.66,44.79,32.5,66.17,6.33,112.26,Millet
29.47,35.62,20.4,22.31,84.59,7.12,123.59,Sugarcane
89.46,28.76,44.54,25.58,60.32,7.16,251.2,Rice
43.4,38.99,68.31,28.21,58.92,6.0,128.86,Rice
104.87,78.68,43.8,28.78,81.65,6.97,164.35,Sugarcane
53.31,24.36,21.72,31.01,62.14,5.49,278.2,Millet
97.17,41.33,29.33,28.49,66.46,6.67,135.56,Maize
106.85,39.31,32.34,20.41,81.4,6.41,118.56,Maize
115.64,84.81,36.86,20.7,64.18,6.62,92.3,Pulses
60.76,35.57,57.58,23.65,76.11,6.15,159.9,Millet
81.57,89.55,30.4,28.13,55.78,5.59,154.79,Cotton
102.62,41.62,34.96,21.95,66.16,6.42,163.95,Sugarcane
73.36,26.58,25.49,26.39,89.21,6.1,250.95,Sugarcane
59.87305664792793,26.209869925888494,78.03805142829758,22.455498177662726,69.51697534577863,7.32127611732847,297.1711393446082,Cotton
38.17,21.14,35.54,20.68,86.18,6.07,237.82,Wheat
95.43,41.14,9.96,30.49,60.98,7.07,135.24,Barley
97.16,59.85,24.77,32.7,52.06,6.42,282.96,Wheat
77.4,52.57,77.95,23.29,53.14,6.5,118.47,Barley
103.25,45.25,12.51,28.94,60.77,6.96,285.6,Maize
46.0,19.17,32.83,32.71,60.23,6.34,193.96,Wheat
106.57,38.74,31.98,20.79,81.36,6.1,119.32,Maize
89.23,29.12,44.96,26.19,59.55,7.34,251.47,Rice
76.17,88.35,54.21,33.87,58.12,7.18,102.0,Cotton
94.87,40.99,10.39,30.66,60.6,6.22,135.45,Barley
73.99,50.53,66.91,25.85,50.7,7.01,100.86,Soybean
72.8,27.5,25.07,25.41,88.8,6.22,251.45,Sugarcane
37.98,16.85,24.85,30.79,75.91,6.16,247.43,Barley
44.91,56.02,62.74,24.45,87.71,7.77,300.23,Rice
42.3,56.55,75.38,25.31,87.67,5.45,55.08,Millet
23.85,77.27,17.49,34.1,60.83,6.06,206.02,Rice
95.89,37.49,25.09,24.18,55.47,6.61,213.7,Sugarcane
73.25,27.24,25.38,25.88,89.1,6.01,250.6,Sugarcane
73.5,51.55,44.85,32.2,66.41,6.12,111.97,Millet
100.10386072683171,43.491143950872896,50.16937718737443,35.71683797987887,81.89275749066394,6.141960693097585,49.829695615654046,Maize
48.6,34.88,43.64,25.16,50.91,6.92,87.38,Sugarcane
58.37,48.07,20.42,32.27,88.91,7.89,183.63,Maize
96.84,41.29,29.2,28.72,66.04,6.6,135.78,Maize
103.48,45.4,12.58,28.43,60.64,7.48,285.69,Maize
31.06,29.05,33.26,22.09,71.92,6.44,265.83,Groundnut
82.53,42.7,70.66,28.08,65.52,6.47,214.77,Millet
101.27,39.45,13.33,30.35,75.63,6.24,53.81,Cotton
38.67,32.47,74.05,24.08,61.65,6.9,238.33,Rice
46.66,51.79,13.99,24.88,66.08,7.09,184.25,Sugarcane
23.98,76.88,16.92,34.39,60.91,6.45,205.91,Rice
30.14,40.92,56.41,21.97,79.14,6.83,275.21,Wheat
36.72,26.57,68.47,23.56,56.54,7.4,289.39,Sugarcane
114.02,82.14,54.23,34.38,62.4,6.32,274.58,Soybean
29.88,41.09,55.89,21.72,79.48,6.89,274.86,Wheat
41.84,17.01,75.82,20.86,85.48,5.85,159.03,Maize
55.76,45.57,53.83,34.44,80.22,5.25,194.67,Sugarcane
58.08,47.53,20.12,32.11,88.9,7.0,183.91,Maize
60.1,59.04,40.83,30.75,68.0,5.21,202.37,Sugarcane
19.85,71.92,30.28,26.75,53.11,7.26,246.41,Pulses
88.65,28.93,44.88,26.04,60.41,7.69,251.19,Rice
56.41,51.67,45.99,23.95,81.47,6.13,283.8,Groundnut
73.71,51.12,66.67,26.16,50.75,7.6,101.22,Soybean
47.27,52.29,13.75,24.7,65.83,6.61,184.15,Sugarcane
110.26,38.38,54.31,32.06,61.67,5.03,233.86,Groundnut
23.72,12.85,38.69,29.32,59.55,6.15,238.31,Wheat
38.83,25.81,40.52,32.92,68.54,6.6,167.92,Soybean
38.2,16.59,24.91,30.85,75.62,5.93,246.95,Barley
77.51,56.5,77.19,31.43,86.58,7.36,298.36,Groundnut
81.92,90.19,29.88,28.41,55.85,5.74,154.98,Cotton
36.97,63.76,32.37,28.7,74.71,6.07,138.74,Maize
38.31,20.55,35.63,20.87,86.06,5.81,238.22,Wheat
78.97,17.95,28.21,27.22,84.7,5.77,226.02,Maize
83.34,30.72,21.59,31.6,55.06,6.75,270.31,Sugarcane
79.46,18.44,27.54,27.27,85.23,5.96,226.27,Maize
56.06,45.95,53.58,33.7,79.99,5.22,195.25,Sugarcane
116.07,85.04,37.43,21.05,63.93,7.15,91.67,Pulses
51.01,14.81,20.42,30.27,56.32,6.57,136.78,Maize
78.32653967351506,55.57703131816487,77.07050301695303,31.533207842617443,86.43599176202521,7.339181890306878,298.031499981801,Sugarcane
26.77,60.2,67.07,30.57,59.75,7.0,155.12,Maize
54.93,57.8,71.85,27.7,55.24,6.94,120.07,Rice
49.47,34.86,43.76,25.18,51.33,6.81,87.42,Sugarcane
82.85,43.2,70.88,28.54,66.42,6.61,215.19,Millet
103.37,44.59,13.39,28.97,60.66,7.19,285.93,Maize
83.1,43.11,70.57,28.49,66.23,6.25,215.09,Millet
45.6,18.66,33.23,32.08,59.58,7.11,194.35,Wheat
75.97,87.83,54.36,33.78,58.46,6.67,101.65,Cotton
59.26,72.9,61.89,26.76,59.31,6.82,60.26,Millet
57.97,47.75,20.02,32.97,88.6,7.54,184.41,Maize
61.46,35.89,57.69,23.87,76.4,6.05,159.66,Millet
108.94,81.29,37.83,33.83,88.09,7.38,74.04,Sugarcane
46.48,15.72,14.21,27.52,71.28,6.94,165.22,Soybean
106.25,62.98,63.57,32.93,76.92,6.72,292.57,Barley
